Timestamp,Temperature[degC],Humidity[percent],NO2[ppb],CO[ppm],NO2[V],CO[V],Latitude[deg],Longitude[deg],Altitude[m]
04/07/2017 14:07:35,24.59,36.28,64.57,0.00,-0.828046,-1.994868,---,---,---
04/07/2017 14:07:40,24.59,36.30,63.33,0.00,-0.828028,-1.994887,---,---,---
04/07/2017 14:07:45,24.59,36.32,63.14,0.00,-0.828025,-1.994885,---,---,---
04/07/2017 14:07:50,24.59,36.34,62.76,0.00,-0.828020,-1.994868,---,---,---
04/07/2017 14:07:55,24.59,36.36,64.13,0.00,-0.828040,-1.994887,---,---,---
04/07/2017 14:08:00,24.59,36.38,65.43,0.00,-0.828059,-1.994900,---,---,---
04/07/2017 14:08:05,24.58,36.40,66.41,0.00,-0.828073,-1.994916,---,---,---
04/07/2017 14:08:10,24.59,36.41,64.95,0.00,-0.828052,-1.994907,---,---,---
04/07/2017 14:08:15,24.59,36.42,64.31,0.00,-0.828042,-1.994896,---,---,---
04/07/2017 14:08:20,24.60,36.42,65.50,0.00,-0.828058,-1.994860,---,---,---
04/07/2017 14:08:25,24.61,36.42,66.42,0.00,-0.828071,-1.994848,---,---,---
04/07/2017 14:08:30,24.62,36.41,65.45,0.00,-0.828055,-1.994857,---,---,---
04/07/2017 14:08:35,24.64,36.40,64.55,0.00,-0.828040,-1.994838,---,---,---
04/07/2017 14:08:40,24.66,36.38,66.46,0.00,-0.828066,-1.994836,---,---,---
04/07/2017 14:08:45,24.68,36.35,65.17,0.00,-0.828045,-1.994795,---,---,---
04/07/2017 14:08:50,24.69,36.32,64.45,0.00,-0.828034,-1.994774,---,---,---
04/07/2017 14:08:55,24.70,36.30,65.92,0.00,-0.828054,-1.994781,---,---,---
04/07/2017 14:09:00,24.72,36.28,65.72,0.00,-0.828051,-1.994770,---,---,---
04/07/2017 14:09:05,24.73,36.26,67.23,0.00,-0.828074,-1.994772,---,---,---
04/07/2017 14:09:10,24.74,36.24,68.73,0.00,-0.828096,-1.994812,---,---,---
04/07/2017 14:09:15,24.75,36.22,70.26,0.00,-0.828118,-1.994813,---,---,---
04/07/2017 14:09:20,24.76,36.20,69.33,0.00,-0.828105,-1.994793,---,---,---
04/07/2017 14:09:25,24.76,36.18,68.83,0.00,-0.828098,-1.994797,---,---,---
04/07/2017 14:09:30,24.77,36.17,69.08,0.00,-0.828102,-1.994757,---,---,---
04/07/2017 14:09:35,24.78,36.16,71.10,0.00,-0.828131,-1.994733,---,---,---
04/07/2017 14:09:40,24.78,36.14,72.38,0.00,-0.828150,-1.994741,---,---,---
04/07/2017 14:09:45,24.79,36.13,72.26,0.00,-0.828149,-1.994734,---,---,---
04/07/2017 14:09:50,24.80,36.11,73.04,0.00,-0.828160,-1.994688,---,---,---
04/07/2017 14:09:55,24.80,36.09,72.51,0.00,-0.828153,-1.994709,---,---,---
04/07/2017 14:10:00,24.81,36.07,72.70,0.00,-0.828156,-1.994704,---,---,---
04/07/2017 14:10:05,24.81,36.05,74.47,0.00,-0.828181,-1.994666,---,---,---
04/07/2017 14:10:10,24.81,36.04,73.64,0.00,-0.828170,-1.994660,---,---,---
04/07/2017 14:10:15,24.81,36.03,72.06,0.00,-0.828147,-1.994651,---,---,---
04/07/2017 14:10:20,24.80,36.02,72.12,0.00,-0.828147,-1.994657,---,---,---
04/07/2017 14:10:25,24.80,36.00,72.03,0.00,-0.828146,-1.994662,---,---,---
04/07/2017 14:10:30,24.80,35.99,72.78,0.00,-0.828157,-1.994640,---,---,---
04/07/2017 14:10:35,24.80,35.98,71.96,0.00,-0.828145,-1.994625,---,---,---
04/07/2017 14:10:40,24.80,35.97,70.65,0.00,-0.828126,-1.994648,---,---,---
04/07/2017 14:10:45,24.80,35.96,69.67,0.00,-0.828112,-1.994635,---,---,---
04/07/2017 14:10:50,24.80,35.94,69.68,0.00,-0.828112,-1.994665,---,---,---
04/07/2017 14:10:55,24.81,35.93,69.51,0.00,-0.828110,-1.994645,---,---,---
04/07/2017 14:11:00,24.81,35.91,68.27,0.00,-0.828092,-1.994587,---,---,---
04/07/2017 14:11:05,24.81,35.89,68.36,0.00,-0.828094,-1.994571,---,---,---
04/07/2017 14:11:10,24.81,35.87,68.26,0.00,-0.828092,-1.994567,---,---,---
04/07/2017 14:11:15,24.82,35.84,65.68,0.00,-0.828055,-1.994579,---,---,---
04/07/2017 14:11:20,24.82,35.81,66.13,0.00,-0.828062,-1.994587,---,---,---
04/07/2017 14:11:25,24.83,35.78,65.98,0.00,-0.828060,-1.994595,---,---,---
04/07/2017 14:11:30,24.84,35.75,64.91,0.00,-0.828045,-1.994569,---,---,---
04/07/2017 14:11:35,24.85,35.71,64.51,0.00,-0.828040,-1.994547,---,---,---
04/07/2017 14:11:40,24.86,35.68,64.10,0.00,-0.828035,-1.994539,---,---,---
04/07/2017 14:11:45,24.87,35.64,64.24,0.00,-0.828037,-1.994533,---,---,---
04/07/2017 14:11:50,24.87,35.61,65.69,0.00,-0.828058,-1.994553,---,---,---
04/07/2017 14:11:55,24.87,35.59,65.38,0.00,-0.828054,-1.994543,---,---,---
04/07/2017 14:12:00,24.88,35.56,63.92,0.00,-0.828033,-1.994501,---,---,---
04/07/2017 14:12:05,24.88,35.54,64.19,0.00,-0.828036,-1.994484,---,---,---
04/07/2017 14:12:10,24.88,35.53,64.23,0.00,-0.828037,-1.994448,---,---,---
04/07/2017 14:12:15,24.88,35.51,62.84,0.00,-0.828017,-1.994441,---,---,---
04/07/2017 14:12:20,24.88,35.50,61.16,0.00,-0.827993,-1.994448,---,---,---
04/07/2017 14:12:25,24.89,35.48,61.11,0.00,-0.827993,-1.994426,---,---,---
04/07/2017 14:12:30,24.89,35.47,60.17,0.00,-0.827979,-1.994436,---,---,---
04/07/2017 14:12:35,24.90,35.46,59.92,0.00,-0.827976,-1.994433,---,---,---
04/07/2017 14:12:40,24.91,35.44,62.17,0.00,-0.828009,-1.994436,---,---,---
04/07/2017 14:12:45,24.91,35.42,64.78,0.00,-0.828047,-1.994446,---,---,---
04/07/2017 14:12:50,24.92,35.41,63.31,0.00,-0.828026,-1.994455,---,---,---
04/07/2017 14:12:55,24.92,35.39,63.02,0.00,-0.828022,-1.994434,---,---,---
04/07/2017 14:13:00,24.92,35.39,61.16,0.00,-0.827995,-1.994407,---,---,---
04/07/2017 14:13:05,24.92,35.38,61.56,0.00,-0.828001,-1.994403,---,---,---
04/07/2017 14:13:10,24.92,35.39,62.16,0.00,-0.828009,-1.994381,---,---,---
04/07/2017 14:13:15,24.91,35.40,62.22,0.00,-0.828010,-1.994358,---,---,---
04/07/2017 14:13:20,24.90,35.41,62.17,0.00,-0.828009,-1.994358,---,---,---
04/07/2017 14:13:25,24.90,35.42,61.14,0.00,-0.827994,-1.994375,---,---,---
04/07/2017 14:13:30,24.89,35.42,59.63,0.00,-0.827972,-1.994384,---,---,---
04/07/2017 14:13:35,24.89,35.42,61.12,0.00,-0.827993,-1.994461,---,---,---
04/07/2017 14:13:40,24.89,35.42,59.92,0.00,-0.827976,-1.994452,---,---,---
04/07/2017 14:13:45,24.90,35.42,57.83,0.00,-0.827946,-1.994445,---,---,---
04/07/2017 14:13:50,24.90,35.42,57.53,0.00,-0.827942,-1.994486,---,---,---
04/07/2017 14:13:55,24.91,35.41,56.78,0.00,-0.827931,-1.994479,---,---,---
04/07/2017 14:14:00,24.91,35.41,55.90,0.00,-0.827919,-1.994456,---,---,---
04/07/2017 14:14:05,24.92,35.41,54.80,0.00,-0.827903,-1.994441,---,---,---
04/07/2017 14:14:10,24.92,35.41,54.10,0.00,-0.827893,-1.994446,---,---,---
04/07/2017 14:14:15,24.92,35.41,53.18,0.00,-0.827880,-1.994449,---,---,---
04/07/2017 14:14:20,24.92,35.42,51.62,0.00,-0.827858,-1.994465,---,---,---
04/07/2017 14:14:25,24.92,35.42,51.79,0.00,-0.827860,-1.994452,---,---,---
04/07/2017 14:14:30,24.92,35.42,52.12,0.00,-0.827865,-1.994511,---,---,---
04/07/2017 14:14:35,24.93,35.42,51.69,0.00,-0.827859,-1.994546,---,---,---
04/07/2017 14:14:40,24.93,35.42,52.23,0.00,-0.827867,-1.994539,---,---,---
04/07/2017 14:14:45,24.93,35.43,51.34,0.00,-0.827854,-1.994510,---,---,---
04/07/2017 14:14:50,24.93,35.45,52.02,0.00,-0.827864,-1.994508,---,---,---
04/07/2017 14:14:55,24.93,35.46,52.41,0.00,-0.827869,-1.994484,---,---,---
04/07/2017 14:15:00,24.93,35.48,52.47,0.00,-0.827870,-1.994482,---,---,---
04/07/2017 14:15:05,24.93,35.50,51.27,0.00,-0.827853,-1.994526,---,---,---
04/07/2017 14:15:10,24.93,35.51,51.24,0.00,-0.827852,-1.994532,---,---,---
04/07/2017 14:15:15,24.93,35.52,53.35,0.00,-0.827883,-1.994492,---,---,---
04/07/2017 14:15:20,24.93,35.53,54.03,0.00,-0.827893,-1.994444,---,---,---
04/07/2017 14:15:25,24.93,35.54,54.74,0.00,-0.827903,-1.994402,---,---,---
04/07/2017 14:15:30,24.93,35.55,53.93,0.00,-0.827891,-1.994413,---,---,---
04/07/2017 14:15:35,24.93,35.55,55.46,0.00,-0.827913,-1.994426,---,---,---
04/07/2017 14:15:40,24.93,35.56,55.67,0.00,-0.827916,-1.994391,---,---,---
04/07/2017 14:15:45,24.93,35.57,56.84,0.00,-0.827933,-1.994418,---,---,---
04/07/2017 14:15:50,24.93,35.57,57.09,0.00,-0.827937,-1.994432,---,---,---
04/07/2017 14:15:55,24.93,35.58,57.10,0.00,-0.827937,-1.994465,---,---,---
04/07/2017 14:16:00,24.93,35.59,58.64,0.00,-0.827959,-1.994492,---,---,---
04/07/2017 14:16:05,24.93,35.60,59.18,0.00,-0.827967,-1.994488,---,---,---
04/07/2017 14:16:10,24.93,35.62,60.04,0.00,-0.827979,-1.994481,---,---,---
04/07/2017 14:16:15,24.93,35.63,62.15,0.00,-0.828010,-1.994461,---,---,---
04/07/2017 14:16:20,24.93,35.65,59.34,0.00,-0.827969,-1.994434,---,---,---
04/07/2017 14:16:25,24.93,35.67,58.26,0.00,-0.827953,-1.994421,---,---,---
04/07/2017 14:16:30,24.92,35.69,58.07,0.00,-0.827950,-1.994411,---,---,---
04/07/2017 14:16:35,24.92,35.71,58.90,0.00,-0.827962,-1.994438,---,---,---
04/07/2017 14:16:40,24.91,35.73,60.34,0.00,-0.827983,-1.994444,---,---,---
04/07/2017 14:16:45,24.90,35.75,60.00,0.00,-0.827977,-1.994454,---,---,---
04/07/2017 14:16:50,24.90,35.78,59.53,0.00,-0.827970,-1.994419,---,---,---
04/07/2017 14:16:55,24.89,35.80,59.39,0.00,-0.827968,-1.994405,---,---,---
04/07/2017 14:17:00,24.89,35.82,59.20,0.00,-0.827965,-1.994401,---,---,---
04/07/2017 14:17:05,24.89,35.83,58.06,0.00,-0.827949,-1.994389,---,---,---
04/07/2017 14:17:10,24.88,35.85,57.18,0.00,-0.827936,-1.994414,---,---,---
04/07/2017 14:17:15,24.88,35.86,57.39,0.00,-0.827939,-1.994425,---,---,---
04/07/2017 14:17:20,24.88,35.88,58.73,0.00,-0.827958,-1.994418,---,---,---
04/07/2017 14:17:25,24.87,35.89,58.49,0.00,-0.827954,-1.994450,---,---,---
04/07/2017 14:17:30,24.86,35.90,58.87,0.00,-0.827959,-1.994467,---,---,---
04/07/2017 14:17:36,24.86,35.92,59.05,0.00,-0.827962,-1.994478,---,---,---
04/07/2017 14:17:40,24.85,35.93,58.10,0.00,-0.827948,-1.994480,---,---,---
04/07/2017 14:17:45,24.84,35.95,55.41,0.00,-0.827909,-1.994462,---,---,---
04/07/2017 14:17:50,24.84,35.96,55.79,0.00,-0.827914,-1.994496,---,---,---
04/07/2017 14:17:55,24.84,35.96,56.42,0.00,-0.827923,-1.994543,---,---,---
04/07/2017 14:18:00,24.85,35.96,56.31,0.00,-0.827922,-1.994585,---,---,---
04/07/2017 14:18:05,24.85,35.95,56.94,0.00,-0.827931,-1.994579,---,---,---
04/07/2017 14:18:10,24.86,35.94,57.43,0.00,-0.827938,-1.994603,---,---,---
04/07/2017 14:18:15,24.86,35.93,58.83,0.00,-0.827959,-1.994607,---,---,---
04/07/2017 14:18:20,24.86,35.93,57.59,0.00,-0.827941,-1.994628,---,---,---
04/07/2017 14:18:25,24.86,35.93,57.58,0.00,-0.827941,-1.994624,---,---,---
04/07/2017 14:18:30,24.86,35.94,60.07,0.00,-0.827977,-1.994649,---,---,---
04/07/2017 14:18:35,24.85,35.96,60.22,0.00,-0.827978,-1.994619,---,---,---
04/07/2017 14:18:40,24.85,35.98,61.88,0.00,-0.828002,-1.994597,---,---,---
04/07/2017 14:18:45,24.83,36.00,61.94,0.00,-0.828002,-1.994587,---,---,---
04/07/2017 14:18:50,24.82,36.02,61.84,0.00,-0.828000,-1.994552,---,---,---
04/07/2017 14:18:55,24.82,36.04,62.02,0.00,-0.828003,-1.994554,---,---,---
04/07/2017 14:19:00,24.81,36.05,61.81,0.00,-0.827999,-1.994565,---,---,---
04/07/2017 14:19:05,24.81,36.05,60.99,0.00,-0.827987,-1.994591,---,---,---
04/07/2017 14:19:10,24.81,36.05,59.65,0.00,-0.827968,-1.994596,---,---,---
04/07/2017 14:19:15,24.81,36.05,59.03,0.00,-0.827959,-1.994618,---,---,---
04/07/2017 14:19:20,24.80,36.05,61.23,0.00,-0.827991,-1.994610,---,---,---
04/07/2017 14:19:25,24.80,36.05,61.58,0.00,-0.827995,-1.994620,---,---,---
04/07/2017 14:19:30,24.79,36.06,62.14,0.00,-0.828003,-1.994584,---,---,---
04/07/2017 14:19:35,24.77,36.07,60.93,0.00,-0.827985,-1.994549,---,---,---
04/07/2017 14:19:40,24.76,36.07,58.60,0.00,-0.827951,-1.994531,---,---,---
04/07/2017 14:19:45,24.75,36.08,56.78,0.00,-0.827924,-1.994582,---,---,---
04/07/2017 14:19:50,24.74,36.09,55.65,0.00,-0.827908,-1.994592,---,---,---
04/07/2017 14:19:55,24.73,36.09,55.66,0.00,-0.827908,-1.994585,---,---,---
04/07/2017 14:20:00,24.72,36.10,56.42,0.00,-0.827918,-1.994620,---,---,---
04/07/2017 14:20:05,24.71,36.11,57.77,0.00,-0.827937,-1.994612,---,---,---
04/07/2017 14:20:10,24.71,36.12,57.27,0.00,-0.827929,-1.994632,---,---,---
04/07/2017 14:20:15,24.70,36.12,56.86,0.00,-0.827924,-1.994660,---,---,---
04/07/2017 14:20:20,24.69,36.13,57.79,0.00,-0.827938,-1.994721,---,---,---
04/07/2017 14:20:25,24.68,36.14,57.73,0.00,-0.827938,-1.994775,---,---,---
04/07/2017 14:20:30,24.67,36.15,59.37,0.00,-0.827963,-1.994778,---,---,---
04/07/2017 14:20:35,24.65,36.17,59.98,0.00,-0.827973,-1.994797,---,---,---
04/07/2017 14:20:40,24.63,36.20,61.52,0.00,-0.827997,-1.994776,---,---,---
04/07/2017 14:20:45,24.62,36.22,60.57,0.00,-0.827986,-1.994763,---,---,---
04/07/2017 14:20:50,24.60,36.25,61.73,0.00,-0.828004,-1.994771,---,---,---
04/07/2017 14:20:55,24.58,36.29,60.09,0.00,-0.827983,-1.994790,---,---,---
04/07/2017 14:21:00,24.56,36.32,61.15,0.00,-0.828000,-1.994780,---,---,---
04/07/2017 14:21:05,24.54,36.36,62.55,0.00,-0.828023,-1.994826,---,---,---
04/07/2017 14:21:10,24.51,36.39,62.80,0.00,-0.828029,-1.994846,---,---,---
04/07/2017 14:21:15,24.49,36.43,61.72,0.00,-0.828015,-1.994870,---,---,---
04/07/2017 14:21:20,24.47,36.46,62.86,0.00,-0.828034,-1.994868,---,---,---
04/07/2017 14:21:25,24.45,36.50,64.58,0.00,-0.828061,-1.994888,---,---,---
04/07/2017 14:21:30,24.42,36.54,64.81,0.00,-0.828067,-1.994895,---,---,---
04/07/2017 14:21:35,24.40,36.57,63.79,0.00,-0.828055,-1.994885,---,---,---
04/07/2017 14:21:40,24.38,36.61,64.59,0.00,-0.828069,-1.994886,---,---,---
04/07/2017 14:21:45,24.36,36.64,66.25,0.00,-0.828095,-1.994906,---,---,---
04/07/2017 14:21:50,24.35,36.67,66.65,0.00,-0.828102,-1.994951,---,---,---
04/07/2017 14:21:55,24.33,36.69,68.53,0.00,-0.828130,-1.994996,---,---,---
04/07/2017 14:22:00,24.32,36.71,67.67,0.00,-0.828119,-1.995019,---,---,---
04/07/2017 14:22:05,24.31,36.73,67.14,0.00,-0.828113,-1.995065,---,---,---
04/07/2017 14:22:10,24.29,36.75,67.87,0.00,-0.828125,-1.995076,---,---,---
04/07/2017 14:22:15,24.28,36.77,67.77,0.00,-0.828125,-1.995096,---,---,---
04/07/2017 14:22:20,24.27,36.79,67.58,0.00,-0.828123,-1.995121,---,---,---
04/07/2017 14:22:25,24.26,36.81,66.76,0.00,-0.828112,-1.995157,---,---,---
04/07/2017 14:22:30,24.25,36.82,67.67,0.00,-0.828126,-1.995173,---,---,---
04/07/2017 14:22:35,24.24,36.84,67.68,0.00,-0.828128,-1.995184,---,---,---
04/07/2017 14:22:40,24.23,36.85,68.23,0.00,-0.828137,-1.995183,---,---,---
04/07/2017 14:22:45,24.21,36.87,69.48,0.00,-0.828156,-1.995184,---,---,---
04/07/2017 14:22:50,24.20,36.90,69.81,0.00,-0.828163,-1.995149,---,---,---
04/07/2017 14:22:55,24.18,36.93,68.39,0.00,-0.828145,-1.995144,---,---,---
04/07/2017 14:23:00,24.16,36.96,69.44,0.00,-0.828162,-1.995139,---,---,---
04/07/2017 14:23:05,24.14,36.99,69.19,0.00,-0.828160,-1.995165,---,---,---
04/07/2017 14:23:10,24.12,37.02,68.69,0.00,-0.828155,-1.995169,---,---,---
04/07/2017 14:23:15,24.10,37.06,68.11,0.00,-0.828149,-1.995211,---,---,---
04/07/2017 14:23:20,24.08,37.09,71.24,0.00,-0.828196,-1.995240,---,---,---
04/07/2017 14:23:25,24.06,37.12,71.28,0.00,-0.828198,-1.995245,---,---,---
04/07/2017 14:23:30,24.04,37.16,72.58,0.00,-0.828219,-1.995232,---,---,---
04/07/2017 14:23:35,24.02,37.19,73.91,0.00,-0.828240,-1.995262,---,---,---
04/07/2017 14:23:40,24.00,37.22,71.53,0.00,-0.828209,-1.995272,---,---,---
04/07/2017 14:23:45,23.98,37.26,72.56,0.00,-0.828225,-1.995313,---,---,---
04/07/2017 14:23:50,23.96,37.30,72.98,0.00,-0.828234,-1.995283,---,---,---
04/07/2017 14:23:55,23.94,37.34,72.34,0.00,-0.828227,-1.995286,---,---,---
04/07/2017 14:24:00,23.91,37.39,73.09,0.00,-0.828240,-1.995333,---,---,---
04/07/2017 14:24:05,23.88,37.44,72.06,0.00,-0.828228,-1.995344,---,---,---
04/07/2017 14:24:10,23.85,37.49,74.45,0.00,-0.828266,-1.995334,---,---,---
04/07/2017 14:24:15,23.82,37.55,74.74,0.00,-0.828274,-1.995313,---,---,---
04/07/2017 14:24:20,23.78,37.61,74.60,0.00,-0.828276,-1.995318,---,---,---
04/07/2017 14:24:25,23.75,37.67,74.75,0.00,-0.828281,-1.995306,---,---,---
04/07/2017 14:24:30,23.72,37.73,74.46,0.00,-0.828280,-1.995328,---,---,---
04/07/2017 14:24:35,23.69,37.78,73.46,0.00,-0.828268,-1.995348,---,---,---
04/07/2017 14:24:40,23.67,37.84,73.69,0.00,-0.828275,-1.995326,---,---,---
04/07/2017 14:24:45,23.64,37.90,75.51,0.00,-0.828304,-1.995323,---,---,---
04/07/2017 14:24:50,23.61,37.96,73.81,0.00,-0.828282,-1.995338,---,---,---
04/07/2017 14:24:55,23.58,38.02,72.90,0.00,-0.828272,-1.995361,---,---,---
04/07/2017 14:25:00,23.56,38.07,72.02,0.00,-0.828262,-1.995369,---,---,---
04/07/2017 14:25:05,23.53,38.12,72.04,0.00,-0.828265,-1.995412,---,---,---
04/07/2017 14:25:10,23.50,38.17,71.77,0.00,-0.828264,-1.995430,---,---,---
04/07/2017 14:25:15,23.48,38.23,71.63,0.00,-0.828265,-1.995446,---,---,---
04/07/2017 14:25:20,23.45,38.29,69.76,0.00,-0.828241,-1.995464,---,---,---
04/07/2017 14:25:25,23.43,38.34,70.07,0.00,-0.828248,-1.995462,---,---,---
04/07/2017 14:25:30,23.41,38.39,69.19,0.00,-0.828238,-1.995453,---,---,---
04/07/2017 14:25:35,23.39,38.43,67.75,0.00,-0.828219,-1.995460,---,---,---
04/07/2017 14:25:40,23.37,38.47,67.47,0.00,-0.828217,-1.995486,---,---,---
04/07/2017 14:25:45,23.35,38.51,68.78,0.00,-0.828238,-1.995512,---,---,---
04/07/2017 14:25:50,23.33,38.54,67.19,0.00,-0.828217,-1.995493,---,---,---
04/07/2017 14:25:55,23.31,38.58,67.29,0.00,-0.828221,-1.995492,---,---,---
04/07/2017 14:26:00,23.29,38.62,67.52,0.00,-0.828226,-1.995531,---,---,---
04/07/2017 14:26:05,23.27,38.66,65.41,0.00,-0.828198,-1.995485,---,---,---
04/07/2017 14:26:10,23.25,38.70,65.94,0.00,-0.828208,-1.995473,---,---,---
04/07/2017 14:26:15,23.23,38.74,69.51,0.00,-0.828261,-1.995466,---,---,---
04/07/2017 14:26:20,23.22,38.79,70.54,0.00,-0.828277,-1.995532,---,---,---
04/07/2017 14:26:25,23.20,38.83,69.52,0.00,-0.828264,-1.995531,---,---,---
04/07/2017 14:26:30,23.18,38.87,69.87,0.00,-0.828271,-1.995549,---,---,---
04/07/2017 14:26:35,23.17,38.91,71.00,0.00,-0.828289,-1.995592,---,---,---
04/07/2017 14:26:40,23.16,38.95,68.50,0.00,-0.828254,-1.995627,---,---,---
04/07/2017 14:26:45,23.14,38.99,69.44,0.00,-0.828269,-1.995644,---,---,---
04/07/2017 14:26:50,23.13,39.03,69.10,0.00,-0.828266,-1.995652,---,---,---
04/07/2017 14:26:55,23.11,39.08,66.87,0.00,-0.828236,-1.995637,---,---,---
04/07/2017 14:27:00,23.10,39.12,67.75,0.00,-0.828250,-1.995646,---,---,---
04/07/2017 14:27:05,23.09,39.15,68.01,0.00,-0.828255,-1.995620,---,---,---
04/07/2017 14:27:10,23.08,39.19,65.85,0.00,-0.828225,-1.995601,---,---,---
04/07/2017 14:27:15,23.07,39.22,64.81,0.00,-0.828211,-1.995610,---,---,---
04/07/2017 14:27:20,23.06,39.24,62.90,0.00,-0.828184,-1.995631,---,---,---
04/07/2017 14:27:25,23.06,39.26,64.30,0.00,-0.828205,-1.995597,---,---,---
04/07/2017 14:27:30,23.05,39.29,63.85,0.00,-0.828200,-1.995556,---,---,---
04/07/2017 14:27:35,23.04,39.33,65.02,0.00,-0.828217,-1.995548,---,---,---
04/07/2017 14:27:41,23.03,39.36,65.94,0.00,-0.828231,-1.995561,---,---,---
04/07/2017 14:27:45,23.03,39.39,65.97,0.00,-0.828232,-1.995577,---,---,---
04/07/2017 14:27:50,23.03,39.41,65.69,0.00,-0.828228,-1.995583,---,---,---
04/07/2017 14:27:56,23.02,39.44,66.86,0.00,-0.828245,-1.995580,---,---,---
04/07/2017 14:28:00,23.02,39.46,66.65,0.00,-0.828242,-1.995612,---,---,---
04/07/2017 14:28:05,23.02,39.48,65.68,0.00,-0.828228,-1.995645,---,---,---
04/07/2017 14:28:10,23.02,39.50,65.97,0.00,-0.828233,-1.995663,---,---,---
04/07/2017 14:28:15,23.02,39.51,65.57,0.00,-0.828227,-1.995650,---,---,---
04/07/2017 14:28:21,23.02,39.52,62.02,0.00,-0.828176,-1.995617,---,---,---
04/07/2017 14:28:25,23.03,39.53,60.78,0.00,-0.828157,-1.995611,---,---,---
04/07/2017 14:28:30,23.04,39.54,59.42,0.00,-0.828137,-1.995589,---,---,---
04/07/2017 14:28:35,23.05,39.54,57.88,0.00,-0.828114,-1.995572,---,---,---
04/07/2017 14:28:40,23.06,39.53,57.59,0.00,-0.828109,-1.995573,---,---,---
04/07/2017 14:28:46,23.07,39.52,58.39,0.00,-0.828119,-1.995576,---,---,---
04/07/2017 14:28:50,23.08,39.51,58.75,0.00,-0.828123,-1.995608,---,---,---
04/07/2017 14:28:55,23.09,39.49,58.17,0.00,-0.828113,-1.995615,---,---,---
04/07/2017 14:29:00,23.10,39.47,59.38,0.00,-0.828130,-1.995612,---,---,---
04/07/2017 14:29:05,23.12,39.45,61.31,0.00,-0.828156,-1.995591,---,---,---
04/07/2017 14:29:10,23.13,39.43,59.32,0.00,-0.828126,-1.995558,---,---,---
04/07/2017 14:29:16,23.14,39.41,59.12,0.00,-0.828122,-1.995548,---,---,---
04/07/2017 14:29:20,23.16,39.39,59.85,0.00,-0.828131,-1.995543,---,---,---
04/07/2017 14:29:25,23.17,39.37,60.08,0.00,-0.828133,-1.995536,---,---,---
04/07/2017 14:29:30,23.18,39.35,60.31,0.00,-0.828135,-1.995519,---,---,---
04/07/2017 14:29:35,23.19,39.34,61.07,0.00,-0.828144,-1.995525,---,---,---
04/07/2017 14:29:41,23.21,39.31,60.53,0.00,-0.828135,-1.995563,---,---,---
04/07/2017 14:29:45,23.22,39.29,60.35,0.00,-0.828131,-1.995532,---,---,---
04/07/2017 14:29:50,23.24,39.26,63.69,0.00,-0.828177,-1.995512,---,---,---
04/07/2017 14:29:55,23.25,39.24,65.23,0.00,-0.828197,-1.995501,---,---,---
04/07/2017 14:30:00,23.26,39.22,65.18,0.00,-0.828195,-1.995469,---,---,---
04/07/2017 14:30:06,23.28,39.20,63.29,0.00,-0.828167,-1.995453,---,---,---
04/07/2017 14:30:10,23.29,39.18,62.63,0.00,-0.828156,-1.995428,---,---,---
04/07/2017 14:30:15,23.30,39.16,61.70,0.00,-0.828142,-1.995437,---,---,---
04/07/2017 14:30:20,23.32,39.14,63.49,0.00,-0.828166,-1.995403,---,---,---
04/07/2017 14:30:25,23.33,39.12,62.64,0.00,-0.828152,-1.995410,---,---,---
04/07/2017 14:30:30,23.35,39.10,63.37,0.00,-0.828161,-1.995445,---,---,---
04/07/2017 14:30:36,23.36,39.07,63.94,0.00,-0.828167,-1.995424,---,---,---
04/07/2017 14:30:40,23.38,39.05,64.01,0.00,-0.828167,-1.995405,---,---,---
04/07/2017 14:30:45,23.39,39.03,61.93,0.00,-0.828135,-1.995404,---,---,---
04/07/2017 14:30:50,23.41,39.01,62.67,0.00,-0.828144,-1.995419,---,---,---
04/07/2017 14:30:55,23.42,38.98,64.77,0.00,-0.828173,-1.995398,---,---,---
04/07/2017 14:31:01,23.44,38.96,62.80,0.00,-0.828143,-1.995403,---,---,---
04/07/2017 14:31:05,23.45,38.93,64.23,0.00,-0.828162,-1.995418,---,---,---
04/07/2017 14:31:10,23.47,38.90,64.01,0.00,-0.828157,-1.995441,---,---,---
04/07/2017 14:31:15,23.48,38.87,61.65,0.00,-0.828122,-1.995464,---,---,---
04/07/2017 14:31:20,23.50,38.84,60.74,0.00,-0.828107,-1.995423,---,---,---
04/07/2017 14:31:26,23.51,38.82,62.27,0.00,-0.828128,-1.995417,---,---,---
04/07/2017 14:31:30,23.52,38.79,59.97,0.00,-0.828094,-1.995411,---,---,---
04/07/2017 14:31:35,23.53,38.77,60.22,0.00,-0.828096,-1.995406,---,---,---
04/07/2017 14:31:40,23.54,38.75,61.56,0.00,-0.828114,-1.995371,---,---,---
04/07/2017 14:31:45,23.54,38.74,61.92,0.00,-0.828119,-1.995317,---,---,---
04/07/2017 14:31:50,23.55,38.72,63.05,0.00,-0.828135,-1.995282,---,---,---
04/07/2017 14:31:56,23.55,38.72,63.23,0.00,-0.828137,-1.995271,---,---,---
04/07/2017 14:32:00,23.56,38.71,62.78,0.00,-0.828130,-1.995299,---,---,---
04/07/2017 14:32:05,23.56,38.70,61.34,0.00,-0.828109,-1.995310,---,---,---
04/07/2017 14:32:10,23.56,38.69,63.67,0.00,-0.828142,-1.995335,---,---,---
